-0.078963,-0.20622,1.265,0.60037,-0.61873,0.95806,-0.98948,4.4258,-3.4376,-4.286
-2.6698,-1.6106,-3.9814,0.78259,-1.3609,0.052616,-1.5073,-0.74459,-0.25786,-0.10787
-0.49096,-0.30041,0.16766,-0.56834,0.5772,-0.55612,6.1601,3.2637,5.2755,4.498
5.7006,-0.24303,-1.8536,-3.5,-4.4343,1.4032,1.4312,-0.47022,0.64003,-0.30509
-0.20114,-1.6144,1.2643,4.4749,2.3861,-1.3219,-0.45883,0.42364,-0.29051,-0.10228
1.3451,-0.34891,1.0519,1.1873,1.3498,2.2569,-2.1012,5.5805,2.4952,-3.9196
-0.79737,-0.388,-0.045444,0.89015,-0.074514,-4.2267,4.3553,-6.2648,5.7253,1.1549
-0.80339,-1.3006,0.21309,-1.0671,0.27271,2.6713,3.1614,0.64006,1.1693,-0.46452
1.758,0.74877,-0.21976,-0.50458,0.55565,6.5561,1.8096,5.1376,-2.7493,-1.5383
-0.17743,-1.8343,0.86454,1.2908,-1.2131,1.7802,2.2378,5.9273,-0.85174,1.6978
1.0011,2.1573,-3.6203,-0.040654,0.42999,0.76841,-0.56751,-0.15202,0.0075699,-1.4908
2.6971,0.28501,-1.1526,-1.5968,2.9174,-0.49421,-0.65364,-1.0113,1.0727,1.3294
-2.9033,-2.2851,-4.8145,4.2186,-4.2891,0.72292,2.0986,0.042367,-0.56299,-0.38809
-0.3693,-0.067895,-0.31342,-0.35736,0.57684,-1.5725,-0.4923,5.9436,3.1609,-5.7054
-0.81372,-2.6883,1.1188,0.61414,1.2503,-0.19325,-0.97607,0.24305,-1.3425,0.00081382
1.4892,-2.2234,-7.199,7.0885,1.0287,-0.60659,1.3959,-0.69303,-1.029,-0.81591
2.0006,-0.51122,-1.5297,-3.5068,0.99262,-0.73557,-0.61487,1.029,-0.30926,0.082059
3.549,3.9526,-5.1045,-7.1803,-2.9856,-0.5278,0.41109,-0.86319,1.7566,1.0305
-3.7078,1.2761,1.4438,5.394,5.3923,-0.22376,0.95616,-0.42313,0.26371,0.81719
2.9467,3.0817,3.9944,2.7439,1.2819,1.5227,0.57021,-0.026938,0.21656,1.4869
-0.56566,-4.9312,-0.24768,-1.9333,-2.2052,-0.37246,-0.69622,-0.44813,-0.066917,1.4047
-0.22348,7.6957,2.4766,-0.30262,-1.7955,2.669,-0.86231,-0.33537,1.7239,-0.18603
2.887,-3.8144,2.9447,-4.5816,2.899,0.33799,-0.088839,-0.38035,0.46322,-0.28067
-0.21007,0.70023,0.56773,1.0258,-0.27707,2.5119,-0.34369,5.7748,-2.8608,4.8227
-0.77599,2.1075,2.8505,-8.3199,-0.17829,-0.65401,0.63238,-0.17636,-0.32256,0.24928
0.36976,0.20053,-0.5471,-0.66897,-1.9854,4.1472,-0.8637,-1.8859,0.7403,1.4041
0.24488,0.57681,-0.15561,0.70728,-0.6532,0.79181,4.7691,-0.83432,-3.6285,2.0838
-2.2685,-0.85889,0.1996,-0.23252,1.6557,0.30771,6.0182,-0.54505,4.0481,-4.0211
2.3313,0.03026,-1.9985,1.1119,0.89133,0.36482,-1.1686,0.93857,1.4542,-0.98025
4.2551,1.4625,-2.055,0.7949,-5.826,0.088797,2.6342,-1.0419,-0.63679,0.69675
-0.31689,-2.5939,2.5631,0.71439,-2.2462,-2.2819,-0.63155,-1.4018,0.35432,-1.9288
-0.58364,2.2864,0.9419,-2.8482,-0.31572,-0.061497,1.283,-1.0276,2.5858,2.0784
-1.6793,-1.4164,-0.75258,-4.0692,-0.73037,0.53385,-1.1626,-0.64435,-0.58333,-0.49318
-0.8293,-1.3261,-1.1675,0.090338,0.71543,3.6152,2.1335,-2.6223,-1.557,5.955
1.0995,3.9395,-0.29651,0.60379,3.9509,-0.11345,0.54763,0.76602,0.42669,0.91596
0.47229,-0.052097,-1.5376,-2.1967,-0.31889,4.4688,0.49367,-3.4099,2.3164,3.568
-6.6635,-2.1611,-5.2208,0.59895,6.4599,0.085425,-1.5392,-0.0073772,1.0167,0.38689
-0.1719,1.3073,-0.52411,-1.388,-0.1702,2.9182,4.4313,3.4158,4.9664,3.1018
0.23652,0.36306,0.31812,-0.69785,-1.1888,-1.903,-3.1093,7.2231,0.7418,3.5173
0.36946,-0.62402,-3.3638,4.2456,-0.84289,-0.75417,0.18785,-1.7549,-0.66722,-0.55218
0.43229,0.031577,-3.2549,-1.8972,0.75979,4.6663,0.19382,-2.1802,4.098,-3.252
0.59722,-3.1821,-1.0328,-1.8061,0.99755,-1.2714,0.067837,1.1034,0.41093,1.0509
1.3373,0.78323,-0.10429,0.090888,-1.6911,1.8184,-4.4775,4.8887,4.6246,1.2432
-1.6604,1.6964,-2.7983,-1.1823,-1.051,0.54245,-2.1187,0.1622,-1.1701,-0.20181
-0.50841,0.10106,-1.8631,-0.32725,0.2867,-3.6528,1.2104,4.5945,0.81307,1.8278
-3.9495,4.1465,-1.0248,-8.4133,-0.033676,-0.53492,-0.89709,-0.53522,-1.992,0.13648
1.0256,-0.0745,-0.87673,-0.92383,0.94644,-2.6986,5.848,0.17387,-0.61621,2.6823
2.2968,1.6528,-0.4788,-0.19583,-4.4741,1.3101,0.37333,-0.53525,-1.1524,-0.7149
1.0041,-0.013762,1.3046,1.2062,0.037814,2.2321,3.3424,1.5257,2.4316,5.5422
1.465,0.86065,-0.26333,-0.041744,-0.38519,5.5771,1.205,10.896,0.037777,3.3511
-1.5162,4.9437,-5.4265,-5.0482,3.5794,-2.1923,-0.012409,1.0838,-1.241,0.12545
1.7348,-1.0388,-0.64215,1.9197,-0.54841,-0.81347,3.0035,2.5274,-1.2445,-3.7667
0.62488,2.9969,4.4579,3.6473,-3.5522,0.73301,-0.36442,-0.53561,-1.3573,0.66721
0.046556,-0.3017,0.052729,-1.0328,0.64907,4.3824,2.6289,2.3507,0.81728,-3.3486
0.56702,-1.9831,7.2964,-0.9339,-3.5722,1.4092,0.45183,0.39151,-1.9573,1.3334
-0.69165,-0.28555,0.034605,0.89194,0.87174,-2.4862,1.409,-1.1635,2.7985,2.7895
0.32934,-0.67154,0.818,1.1862,-0.68254,2.1466,3.172,2.7948,4.3349,5.6879
0.15321,-1.3496,1.3977,-2.1419,0.8345,0.53306,-1.8482,-0.67145,-1.8906,1.4569
0.41308,0.56738,7.5559,-6.3113,-0.48012,0.28018,0.77192,0.15933,-1.004,-0.18988
-4.4033,3.9059,-1.9782,2.7548,-3.2752,-0.053808,0.1889,-0.45588,0.5073,-2.4083
-0.040011,-3.0439,1.467,-0.86461,-0.85789,4.1272,4.5907,2.1323,5.5719,7.2539
0.67858,2.5096,2.8737,4.0704,0.33668,0.75099,0.4941,0.56201,0.40697,0.48177
3.7141,2.3331,2.0455,2.0356,-0.93299,-0.60356,-0.60286,-0.54023,0.66062,-0.43276
1.4596,-1.36,0.31494,-1.4554,-0.86429,0.053767,-0.80646,-1.2432,-0.64392,-2.3196
2.3897,-1.3569,-8.5771,-2.8392,5.1382,2.0079,0.31993,-0.59065,0.27355,0.74699
-0.62228,-1.6122,-0.53901,-0.28455,-0.42137,4.1397,0.69286,3.3257,1.0408,3.7104
1.0742,1.5446,0.31452,-0.077399,-2.6179,6.8117,0.3257,4.5156,7.134,3.1137
-0.89478,-0.48099,0.75116,0.33918,-1.4923,-0.72435,5.2441,1.8903,4.7822,1.9095
-1.5116,1.5286,-0.25227,-0.1362,1.6334,0.012662,5.5368,2.8192,3.4748,1.8018
-3.3644,4.1921,1.5303,-3.4418,1.9381,0.41854,-1.4348,1.3239,-0.10564,0.14491
2.7928,-1.3167,4.3841,-2.1876,3.7141,-0.33817,-0.28016,-1.4685,0.88071,-1.2335
1.0018,1.8396,-0.41761,-1.3525,-1.1416,3.9266,3.8615,4.5658,1.0877,4.8161
0.068337,-0.87589,0.26658,2.2609,1.2387,0.62821,0.30269,-2.0892,0.12442,-1.1002
0.93424,1.0015,4.6255,-3.438,-2.3674,1.1439,-0.14908,-0.46896,-0.51608,0.92824
0.429,0.021932,2.4451,0.47483,0.42649,2.8679,4.8876,2.8548,0.42911,-2.8662
-0.53661,0.87038,-0.54682,1.8044,-0.17509,-0.69651,2.3079,1.9145,3.6043,-1.5885
-1.2604,-0.25073,-1.0588,-0.72398,0.112,8.845,3.3749,1.2763,5.7421,8.9057
-1.6931,-0.97738,-2.8354,3.0005,-4.6739,-0.92649,0.74797,0.20898,-0.12864,-0.83565
2.7213,4.9581,-1.7443,-0.94057,-1.0794,0.60662,0.37154,0.97338,-1.229,-0.89808
0.87571,-1.2297,-0.83615,0.45699,-0.62178,-1.0799,1.3234,0.58433,1.5231,-0.14796
5.7745,-2.3703,1.4082,-1.1468,-0.85679,-0.19357,0.79339,-0.73079,-0.4018,-0.87087
1.8131,-2.884,-2.2611,-0.63308,0.51955,-0.48911,2.0843,-1.3645,1.9152,0.8646
0.45686,0.042606,2.0829,1.2186,-0.86319,3.2837,4.0213,4.4052,0.78907,3.0006
1.1151,1.3935,0.11662,1.6952,-1.5723,-0.93109,4.7952,3.2665,3.0892,4.2576
0.24403,1.3251,0.24341,1.4031,0.14414,-0.83265,1.9353,0.47909,2.3089,0.77547
-2.5797,-0.62766,0.40014,0.038732,-0.25558,-0.79912,-0.13709,1.2583,1.9347,1.5564
-0.33244,0.059742,-0.93205,-1.1871,1.0366,-2.7208,0.89772,-1.8044,1.0774,3.8737
-1.9999,-3.8401,-3.2783,-1.4476,-2.1629,-0.91105,-1.1019,0.49319,-2.3421,0.079549
-3.8564,-4.2714,5.3895,2.53,4.2462,0.3828,0.56613,0.018824,-0.46769,-0.41472
2.8439,5.2263,-3.9523,-3.9163,1.28,1.0034,-0.36677,0.97712,-0.44607,-0.29918
-0.82416,-0.66866,-2.1162,-0.50236,-1.4083,2.2851,6.625,8.2315,1.5688,-1.4661
0.31982,-0.65733,-0.78549,-1.183,0.68252,-0.0077262,0.6725,-0.86292,2.9449,-1.5211
2.1347,-0.41135,1.7792,-0.20999,0.78481,8.1548,0.024169,4.5537,-0.54518,-1.5714
0.90278,-2.7774,-9.8359,2.2713,-0.48431,0.42413,-0.25758,0.44439,-0.63758,-1.0176
1.371,4.5786,-2.2973,-3.9572,-1.9854,0.39458,-0.85633,0.015659,1.0724,-0.31266
-1.5526,-1.456,-0.5409,-0.61956,3.2224,0.22485,0.18471,0.59544,0.54373,-1.0728
6.6835,-1.317,1.31,-8.3008,-7.2837,0.81386,0.80402,-0.27048,-2.3502,-0.14704
0.071096,-1.6091,1.0973,1.7293,-2.7851,1.1574,4.3868,2.9761,-1.6068,1.0845
0.29336,0.7014,-0.045197,-0.65173,-1.168,8.0921,-3.6959,-1.0571,0.69559,-4.7804
1.4762,-2.748,-5.4788,-0.68434,3.5236,0.20486,-1.4007,-0.78337,0.74922,-2.5883
0.5622,0.14513,-0.1041,-0.0023031,0.22556,6.0253,10.27,-4.2947,-0.93916,4.0313
0.37909,3.3989,4.366,-4.4053,-2.4235,1.0414,1.2518,-0.18024,-0.53866,-2.1512
-1.6016,-0.49137,0.081657,-0.61837,-1.0696,0.1792,2.3846,0.58519,3.569,1.5731
-2.426,2.4491,0.19456,-1.6831,-0.16647,-0.17174,0.1293,-0.41584,0.36953,0.12779
1.6423,1.6284,-1.0486,-0.93243,-0.51423,-4.9325,4.5764,4.6396,4.3426,-0.53806
-1.072,-0.65293,-5.819,-1.7338,1.5189,0.42396,1.6538,-0.96983,0.18157,0.095448
-1.8549,1.3392,0.0985,-2.0865,0.51634,3.2094,3.5595,-4.0254,3.9288,4.2933
-0.15644,-1.3307,-1.1214,-0.16942,1.1085,3.6306,2.5962,7.3887,4.7056,3.8077
-2.5467,-1.098,0.10605,-0.186,-0.26602,-3.2162,3.3888,0.9568,-0.15734,-0.59383
-2.1799,-1.7223,-1.2525,0.95115,2.3581,0.76142,-0.99522,-0.52761,0.7972,-1.3691
0.033578,-0.65935,-1.1968,0.22859,0.43701,5.9126,-1.5926,7.305,2.7036,6.7927
0.2284,-0.16572,-0.82152,1.6281,-1.1432,1.2371,1.4996,-1.1148,1.6748,4.0623
-0.97018,-1.7256,0.85497,0.62723,0.28855,-0.94778,2.7214,3.0267,7.1466,3.456
