-0.13875,-0.38741,-0.70877,0.96804,-0.64026,-0.57665,-0.41363,-0.51478,-0.45813,0.37341,-0.031995,0.6823,-0.29265,-0.26427,-1.0362,0.58529,0.74277,-0.16917,0.89948,-0.33198,-0.47267,-0.63192,0.16801,0.46381,-1.0352,-0.75778,-0.63458,-0.27748,-0.66936,-0.30792,-0.21356,-0.62947,-0.1153,0.2229,0.95626,0.16781,0.44612,-0.59734,-0.60921,-0.36728,-0.95612,-0.78529,-0.0501,0.53948,0.72327,0.1634,0.97683,0.70323,0.81751,-0.24188,-0.47774,-0.2302,-1.0508,-1.2361,-1.3363,-1.478,-0.68463,-0.68633,-0.69634,-0.65137,0.50332,-0.50353,-0.54727,-0.48175,-0.13051,0.35144,-1.0778,0.69689,-0.60127,-0.49379,0.72645,-0.3776,1.0842,0.38496,0.9895,0.98855,-0.87839,-0.63561,-0.402,-0.60059,-0.62012,-0.63346,-0.48601,-0.53827,-0.65709,-0.67601,-0.5903,-0.69271,0.70846,-0.28698,-0.22694,-0.50035,1.4254,1.4614,0.71653,1.304,-0.3219,0.28105,-0.57504,-0.39146
-0.13875,-0.87597,-0.62968,0.80398,-0.35305,-0.23261,-0.54247,-0.44513,-0.45813,-0.24044,-0.10995,0.6823,0.041756,0.33741,-0.49737,0.52913,-0.5244,-0.70983,0.0045204,0.32385,0.52148,0.38495,1.1004,-0.08233,-0.31891,0.13224,0.020997,-0.27748,-0.5379,-1.1047,-1.1517,1.0432,-0.51151,0.68282,-0.42696,0.16781,-0.96111,0.85168,0.70606,-0.36728,1.0417,0.90298,-0.69679,0.043981,0.28678,0.1634,0.19294,1.059,1.0457,-0.24188,-0.6955,-0.2302,-0.09246,0.043984,-0.145,0.010067,-0.51501,-0.47478,-0.52739,-0.48104,0.54739,-0.41252,-0.59813,-0.63902,-0.72017,-0.28173,-1.0778,0.13889,-0.50604,-0.030155,0.72645,-0.24471,0.25951,-0.15485,-0.80104,-0.96962,0.66993,-0.59443,-0.8384,-0.15502,-0.23145,-0.20842,-0.25795,-0.29928,-0.21398,-0.44167,0.23554,0.37498,-0.85017,-0.28698,-0.22694,-0.54362,-1.3644,-0.57878,-0.87933,-0.56226,-0.3219,-0.014327,-0.094898,-0.39146
-0.45387,1.0172,-0.66923,0.96804,-0.64026,-0.57665,0.42381,0.39062,-0.097857,-1.3565,-0.34381,0.6823,0.18507,1.2126,0.38431,-0.65021,-1.0428,-0.30433,-1.1291,-0.079735,-0.52499,-0.68544,-1.6967,-1.2353,0.49968,-1.4907,1.059,-0.43376,-0.71318,-0.21417,0.033322,-0.77285,-0.85819,1.3152,0.16585,-1.0858,0.64716,-0.81202,-0.60921,-0.93714,-0.32822,-0.45853,0.85527,0.53948,0.62628,0.30072,0.19294,1.3555,0.93161,-0.33388,-0.30353,-0.34487,-1.4615,-0.19306,-0.69102,-1.0675,-0.76945,-0.72863,-0.73858,-0.77911,0.89999,-0.68556,0.11392,0.35702,1.3437,1.3645,0.77075,0.95052,-0.45842,-0.37788,0.72645,-0.44404,0.25951,0.92477,-0.80104,-1.3401,0.92798,-0.42972,-0.20804,-0.60059,-0.66331,-0.76097,-0.16673,-0.39488,-0.57652,-0.34794,-0.82625,-0.79948,-0.43454,-0.28698,-0.22694,-0.88972,0.64227,0.35858,0.56692,0.49699,-0.13923,-0.90047,-0.051249,-0.39146
-0.13875,-1.4867,0.47761,-0.016341,-0.64026,-0.53365,-0.86456,-1.2809,-0.75836,2.494,-0.49972,-1.5667,-1.3914,-2.5616,-0.64432,-0.931,2.1827,0.64182,0.48183,-1.2905,-0.68197,-0.846,-0.065085,-0.32506,-0.063099,-0.54836,-0.19753,0.11323,1.5655,0.91072,1.2183,-0.77285,0.2809,-1.9043,-0.87156,0.053838,-0.20724,-0.59734,1.6377,-0.99413,1.0988,1.3931,-1.4728,-0.99657,-1.0227,-1.164,-1.0613,-0.42341,-0.038243,-0.14988,0.044885,-0.2302,-1.279,-1.2361,-0.74066,-1.0675,-0.72704,-0.68633,-0.61187,-0.65137,0.63554,-0.36702,-0.80157,-0.84871,-1.5457,-1.928,-0.76087,-0.31765,-0.36318,1.1289,-1.2327,0.55263,-2.4206,-0.20883,-0.2501,0.35347,-0.14724,1.588,2.4589,-0.95704,-0.87924,-0.84598,-1.2158,-1.2074,-1.1405,-1.1447,1.2383,-0.15887,1.3839,0.10277,-0.12736,-0.58688,0.10388,0.027749,0.31756,0.19435,0.13478,-0.70355,-0.44409,-0.39146
-0.29631,1.0783,-0.62968,0.845,-0.49665,-0.44764,-0.22037,-0.37549,-0.51818,-1.3565,-0.49972,-1.5667,1.5227,1.4314,-0.49737,0.52913,-1.2156,-0.98016,-1.3081,1.1815,0.67845,0.54551,0.4011,1.374,0.19271,-0.44365,0.13026,-0.35562,-0.84464,-0.68288,-0.70732,0.18299,-0.56103,1.3152,0.11645,-0.80091,-0.35801,0.154,-0.93803,-0.36728,-1.4128,-1.2754,0.85527,1.3323,1.3053,1.1704,1.1859,-1.3722,-1.0651,-0.33388,-0.73905,-0.2302,-1.1877,-1.1412,-1.1378,-1.1701,-0.68463,-0.64402,-0.61187,-0.5662,0.50332,-0.54904,-0.19124,-0.0099427,1.2847,1.1746,0.50668,1.8129,-0.60127,-1.1313,0.72645,-0.17826,-0.92592,1.8964,0.025363,1.5178,-0.23326,-0.8415,2.3134,0.78067,0.67546,0.59915,1.3385,1.3736,1.5987,1.8548,0.17655,1.8164,3.0984,-0.28698,-0.22694,-0.37057,0.3486,1.1305,0.26769,0.79963,1.4135,-0.99893,-0.094898,-0.39146
-0.37509,0.95613,-0.66923,0.88601,-0.30518,-0.57665,2.5496,1.296,2.1238,-0.35205,-0.34381,0.43491,0.80611,0.61091,-0.49737,1.7085,-0.294,-1.2955,0.48183,0.82833,0.41683,0.27791,-0.29818,-1.0532,-0.4724,0.13224,-0.90774,-0.43376,-1.1952,-0.77662,-1.1023,0.80429,-1.0068,0.51035,-1.2174,1.3075,-0.81034,0.79801,-1.3765,0.37354,-1.6982,-1.6022,-0.56745,1.3323,1.3053,1.2161,1.0814,-0.0083308,0.81751,-0.33388,-0.95681,-0.34487,0.27262,0.23362,0.50029,-0.041245,-0.3878,-0.43247,-0.40068,-0.48104,0.59147,-0.54904,-0.90329,-0.79629,-0.30741,-0.1551,-1.0249,1.1027,-0.83935,-0.89947,0.72645,-0.51049,1.1872,0.97875,-0.93877,-0.17577,1.1,-1.0886,-0.69293,-0.15502,-0.23145,-0.29343,-0.16673,0.035303,-0.052854,-0.019871,-1.5341,-0.58594,-1.2139,-0.28698,-0.22694,-0.54362,0.29966,-0.35822,-1.1287,-0.96579,-0.23056,-0.75278,-0.57504,-0.39146
-0.45387,0.65078,1.2685,-0.6726,-0.59239,-0.57665,3.7092,2.6889,3.9252,0.2618,-0.49972,-1.5667,-1.2959,-1.0301,0.9721,-0.76252,0.56997,0.73193,0.24318,-1.0382,-1.1529,-1.0601,-0.8809,-1.1746,-0.72821,-1.4907,-0.74384,-0.27748,1.9599,0.58262,0.4777,0.56533,-0.1153,-1.0419,-1.0198,3.1879,-0.2575,0.42234,-1.0476,2.0831,-0.78488,-0.89421,-0.95547,-0.99657,-1.0712,-1.4844,-1.1136,0.28815,0.41816,-0.24188,1.003,-0.34487,-0.275,1.7981,1.7909,1.3442,-0.64223,-0.43247,-0.44292,-0.52362,0.72369,-0.50353,-0.59813,-0.63902,-1.015,-1.1049,-0.60242,-0.57128,-0.31557,0.25962,0.72645,-0.44404,-0.15281,-0.58669,-0.34193,0.77686,0.36887,2.2469,0.56778,-0.86792,-0.83605,-0.80348,-1.3526,-1.303,-1.2613,-1.3321,0.53048,-0.7461,-0.17476,-0.18955,-0.22694,-0.71667,0.64227,-0.96475,-1.4279,-0.15874,-0.41324,-0.55586,-0.57504,-0.39146
2.6974,-0.32634,-0.076036,-0.057357,0.41285,0.068424,-0.027119,1.0174,0.32246,-1.6914,2.6964,0.6823,0.1373,1.5955,-0.10551,-0.36941,-1.9644,-0.9351,-1.5467,0.17251,0.15521,0.17087,0.05146,0.1604,-0.31891,-0.23424,-0.36142,1.0509,-0.40644,-0.91723,-0.95419,0.56533,-0.36293,1.6027,0.16585,-0.8579,-0.50879,0.315,0.54165,-0.025362,0.75632,0.63068,0.079239,0.44038,0.43228,0.4838,0.14068,0.40675,0.41816,0.31011,-0.43419,1.1458,0.59206,0.75512,1.1456,1.3442,0.24828,0.28678,0.35957,0.37058,0.018488,-0.048474,-0.39469,-0.3769,-0.071541,0.54139,-0.33835,-0.52055,0.20822,0.14371,0.72645,3.8084,-0.87438,-0.80262,-0.29602,-0.54623,1.3581,0.27031,-0.78991,-0.42236,-0.40419,-0.37844,-0.12111,-0.25149,-0.29455,-0.34794,-0.88524,0.26821,-0.85017,0.005329,-0.22694,0.018799,-0.53239,-1.3507,-0.97907,-0.56226,1.8702,-0.014327,-0.66234,2.9782
-0.21753,-0.38741,3.2458,-3.0925,-0.35305,0.24044,-0.15596,0.11203,-0.037811,-0.18463,-0.10995,0.6823,-0.48374,-0.37367,-0.59534,-1.3803,0.16678,1.1374,-0.41313,-0.53377,-0.47267,-0.20377,0.16801,-0.44642,0.039225,0.23694,-0.088265,-0.04305,0.7329,0.77011,1.0702,-0.39051,1.4695,-0.17954,-0.57516,0.56669,0.49638,-0.70468,1.2541,1.6842,1.2701,1.3387,0.98461,-2.384,-2.2837,-1.2097,-2.6291,0.70323,0.47521,0.21811,3.2677,0.1138,0.45516,0.47067,0.94703,1.2415,1.8597,1.7253,2.1335,2.2867,-0.64264,0.99816,1.6906,1.0385,-0.13051,1.3645,-0.074279,-2.2453,1.0177,1.9403,-1.2327,-0.24471,0.25951,-2.476,1.77,1.2532,-0.87839,0.72328,3.1377,-0.065907,0.11404,0.21661,0.2894,0.41769,0.34997,0.3082,0.41251,1.1224,1.3839,-0.092108,-0.12736,1.7493,-0.48345,0.63428,1.1155,0.54743,-0.59591,3.7764,3.6589,-0.39146
-0.21753,0.16222,-0.076036,0.10671,0.89154,-0.49064,-0.67131,-0.37549,-0.33804,0.31761,-0.10995,0.6823,0.75834,0.44681,-0.54635,0.13602,0.33958,-0.30433,-0.2938,0.82833,0.31218,0.22439,0.809,-0.8712,-0.21659,0.91754,1.1136,-0.35562,-0.80082,-0.77662,-0.65794,-0.10376,0.18185,0.51035,-0.42696,-0.060129,-0.60931,-0.11434,-1.0476,0.20258,-1.1844,-1.1121,0.46725,0.83678,0.67478,0.84998,0.40198,0.46605,0.30406,-0.24188,-0.6084,-0.11553,-0.4119,-0.52493,-0.24428,-0.19518,0.036256,-0.0093831,0.19063,0.20026,-0.11374,-0.048474,0.2665,0.25217,0.40019,0.85798,-0.54961,0.79834,-0.45842,-0.43584,0.72645,-0.3776,0.878,0.60089,-0.29602,-0.86377,0.11081,-0.92386,-0.15955,0.69155,0.54591,0.30162,1.1104,1.4692,1.3973,1.2924,0.58947,0.48175,0.5526,-0.28698,-0.22694,0.53795,0.98488,1.1305,0.11808,1.0014,-0.3219,0.084134,0.69079,-0.39146
-0.45387,-0.57062,-0.70877,0.845,-0.49665,-0.44764,-0.22037,-0.51478,-0.45813,1.0431,-0.49972,-1.5667,-1.0092,-1.6317,-0.15449,-0.31325,1.146,0.77699,0.89948,-1.0887,-0.94358,-1.1136,-0.70608,-0.5071,-0.26775,0.079883,-0.47068,-0.27748,0.82054,0.020178,0.4777,-1.1074,1.7171,-1.2144,1.2527,-0.0031451,1.5016,-0.86568,0.87047,-0.88015,0.8134,0.84852,-0.56745,-0.45152,-0.2952,-1.2555,-0.12062,0.11026,-0.095293,-0.24188,0.17554,-0.34487,-1.0508,-1.3783,-1.6838,-1.9398,-0.68463,-0.72863,-0.73858,-0.73653,0.67962,-0.59454,-0.14038,-0.16721,-0.42534,-0.78827,0.18979,-0.46983,-0.1251,0.37553,-1.2327,-0.44404,0.51722,-0.31679,-0.47966,0.14178,0.11081,0.47621,-1.1778,-0.86792,-0.92243,-0.93099,-0.80529,-0.87286,-0.93906,-0.91034,-0.059403,0.48175,1.0202,-0.28698,-0.22694,-0.63014,-0.58134,-0.52364,-0.031529,-0.41094,-0.50457,-0.21125,-0.66234,-0.39146
-0.37509,1.0783,-0.51104,-0.79564,-0.20944,2.2617,0.10172,-0.096903,-0.39809,-0.01722,-0.49972,-1.5667,-0.67483,-0.37367,3.1273,-1.1556,-0.0060113,2.399,-0.83077,-0.73556,-0.73429,-0.5784,-0.70608,-0.32506,0.65317,-0.49601,-0.74384,-0.27748,0.90819,1.4732,1.3171,-0.86844,1.6181,-0.86943,-0.87156,-0.57298,0.39586,-0.86568,0.10323,-0.48125,0.47091,0.30392,1.1786,-0.45152,-0.4892,-1.0724,0.03616,-1.7279,-1.0651,-0.24188,-0.042219,-0.11553,-0.13809,-0.33529,-0.19464,0.061378,0.67234,0.49832,0.65523,0.83898,-1.7886,1.5897,1.3854,1.4055,1.1078,0.47807,1.827,-0.52055,1.9701,-0.37788,0.72645,-0.44404,0.31105,-0.15485,-0.80104,-1.1813,0.58391,0.43503,-0.402,-0.11046,-0.015515,0.046598,-0.48601,-0.53827,-0.6168,-0.53541,0.88441,0.48175,-0.17476,-0.18955,-0.22694,1.2302,-0.091896,-0.02739,-0.081399,0.74919,-0.41324,-0.30971,-0.70599,-0.39146
-0.45387,-1.3035,-0.59013,0.27077,0.26925,0.15443,-0.34921,0.73884,0.38251,-0.01722,-0.34381,0.6823,-1.1525,-0.045477,-0.93821,-1.3241,-0.06361,0.64182,-0.65178,-1.1391,-0.94358,-1.1136,0.75073,-0.56779,-0.26775,-0.28659,-0.57995,-0.35562,0.64526,-0.44853,0.42833,-1.1074,0.72663,0.28039,-0.081152,-1.0858,1.2503,-1.295,2.953,0.25957,1.955,2.4823,-0.43812,-1.3434,-0.92569,-1.6217,-1.2703,-0.6013,-0.15234,-0.24188,0.13199,-0.2302,-0.50317,0.23362,0.79812,0.67711,-0.26058,0.075235,0.2751,0.20026,-0.069662,-0.048474,0.16478,-0.21963,-1.1329,-1.3581,-0.44398,-1.7887,0.44631,1.9403,-1.2327,-0.31115,-0.97746,-1.7203,0.11719,-0.54623,-0.14724,0.64092,-0.54747,-0.77881,-0.87924,-0.93099,-0.75968,-0.96846,-1.0599,-1.0041,-0.76727,0.10805,-0.64235,-0.28698,0.071798,0.062061,0.15282,-1.0199,0.4173,-0.15874,-0.50457,-0.21125,0.51619,-0.39146
1.1217,0.4065,-0.35286,-1.0007,1.8968,2.3477,-0.027119,0.32097,0.14233,-0.29624,1.1373,0.6823,-0.10156,0.06392,-0.93821,-0.48173,-0.294,0.77699,1.1978,-0.18063,-0.21105,-0.15025,0.10973,-0.021648,-0.063099,0.02753,-0.19753,0.50394,-0.23115,0.067049,0.13207,-0.43831,0.033274,-0.0070674,-0.37755,-0.516,-0.40827,-0.11434,0.43205,-0.13933,0.8134,0.63068,0.59659,-0.055119,-0.2467,0.02609,-0.0161,-0.7199,-0.894,0.12611,-0.25998,1.9485,0.090079,0.043984,0.10319,0.061378,1.478,1.3868,1.4155,1.3499,-2.0531,1.3167,0.87683,0.82882,0.57709,0.66802,0.71794,-0.67274,1.4939,0.78121,-1.2327,0.2204,0.72338,-0.69466,-0.57148,-1.7635,0.66993,-0.59443,-0.20804,0.647,0.63228,0.64165,0.83674,0.65668,0.59166,0.49567,1.0614,1.1757,-1.2139,-0.28698,0.071798,1.9224,-1.2666,-0.79934,0.11808,-0.41094,0.13478,0.77336,0.38524,-0.39146
-0.21753,-0.93704,-0.62968,0.845,-0.59239,-0.40463,-0.027119,-0.44513,-0.27799,0.65244,-0.49972,-1.5667,-0.7226,-0.64716,0.92312,0.24833,1.0884,-0.079055,0.0045204,-0.58422,-0.57732,-0.73896,-0.76436,-1.2353,-1.291,-0.18189,-0.25216,-0.27748,-0.23115,-0.26104,-0.21356,-0.53389,-0.75914,0.050424,0.21525,0.50971,0.69742,-0.59734,-0.28039,-0.59522,-0.32822,-0.29515,-0.76146,0.14308,0.33528,0.071861,0.61101,2.0078,1.7303,-0.24188,-0.39064,-0.34487,0.18135,-0.47752,-0.88957,-1.0675,-0.64223,-0.68633,-0.73858,-0.73653,0.72369,-0.54904,-1.005,-0.95356,-0.95604,-0.78827,-1.1306,0.39253,-0.6965,0.25962,0.72645,-0.31115,0.46568,0.22302,-0.2501,0.035928,-0.96441,-0.017934,-0.88689,-0.91248,-0.92243,-0.88848,-0.94213,-0.96846,-0.97934,-1.0509,-0.41333,-1.4935,-0.070854,-0.092108,-0.22694,-0.80319,0.93593,0.41372,0.46718,0.74919,0.043446,-0.70355,-0.44409,-0.39146
